position,alpha,sample_idx,correct,n_steps,predicted_word,expected_word
3,20,172,1,3,brimpus,brimpus
3,40,172,1,3,brimpus,brimpus
4,5,172,1,3,brimpus,brimpus
4,10,172,1,3,brimpus,brimpus
4,20,172,1,3,brimpus,brimpus
4,40,172,1,3,brimpus,brimpus
5,5,172,1,3,brimpus,brimpus
5,10,172,1,3,brimpus,brimpus
5,20,172,1,3,brimpus,brimpus
5,40,172,1,3,brimpus,brimpus
0,0,173,1,4,scrompus,scrompus
1,5,173,1,4,scrompus,scrompus
1,10,173,1,4,scrompus,scrompus
1,20,173,1,4,scrompus,scrompus
1,40,173,1,4,scrompus,scrompus
2,5,173,1,4,scrompus,scrompus
2,10,173,1,4,scrompus,scrompus
2,20,173,1,4,scrompus,scrompus
2,40,173,1,4,scrompus,scrompus
3,5,173,1,4,scrompus,scrompus
3,10,173,1,4,scrompus,scrompus
3,20,173,1,4,scrompus,scrompus
3,40,173,1,4,scrompus,scrompus
4,5,173,1,4,scrompus,scrompus
4,10,173,1,4,scrompus,scrompus
4,20,173,1,4,scrompus,scrompus
4,40,173,1,4,scrompus,scrompus
5,5,173,1,4,scrompus,scrompus
5,10,173,1,4,scrompus,scrompus
5,20,173,1,4,scrompus,scrompus
5,40,173,1,4,scrompus,scrompus
0,0,174,1,4,jompus,jompus
1,5,174,1,4,jompus,jompus
1,10,174,1,4,jompus,jompus
1,20,174,1,4,jompus,jompus
1,40,174,1,4,jompus,jompus
2,5,174,1,4,jompus,jompus
2,10,174,1,4,jompus,jompus
2,20,174,1,4,jompus,jompus
2,40,174,1,4,jompus,jompus
3,5,174,1,4,jompus,jompus
3,10,174,1,4,jompus,jompus
3,20,174,1,4,jompus,jompus
3,40,174,1,4,jompus,jompus
4,5,174,1,4,jompus,jompus
4,10,174,1,4,jompus,jompus
4,20,174,1,4,jompus,jompus
4,40,174,1,4,jompus,jompus
5,5,174,1,4,jompus,jompus
5,10,174,1,4,jompus,jompus
5,20,174,1,4,jompus,jompus
5,40,174,1,4,jompus,jompus
0,0,175,1,3,dumpus,dumpus
1,5,175,1,3,dumpus,dumpus
1,10,175,1,3,dumpus,dumpus
1,20,175,1,3,dumpus,dumpus
1,40,175,1,3,dumpus,dumpus
2,5,175,1,3,dumpus,dumpus
2,10,175,1,3,dumpus,dumpus
2,20,175,1,3,dumpus,dumpus
2,40,175,1,3,dumpus,dumpus
3,5,175,1,3,dumpus,dumpus
3,10,175,1,3,dumpus,dumpus
3,20,175,1,3,dumpus,dumpus
3,40,175,1,3,dumpus,dumpus
4,5,175,1,3,dumpus,dumpus
4,10,175,1,3,dumpus,dumpus
4,20,175,1,3,dumpus,dumpus
4,40,175,1,3,dumpus,dumpus
5,5,175,1,3,dumpus,dumpus
5,10,175,1,3,dumpus,dumpus
5,20,175,1,3,dumpus,dumpus
5,40,175,1,3,dumpus,dumpus
0,0,176,0,6,rempus,dumpus
1,5,176,0,6,rempus,dumpus
1,10,176,0,6,rempus,dumpus
1,20,176,0,6,rempus,dumpus
1,40,176,0,6,rempus,dumpus
2,5,176,0,6,rempus,dumpus
2,10,176,0,6,rempus,dumpus
2,20,176,0,6,rempus,dumpus
2,40,176,0,6,rempus,dumpus
3,5,176,0,6,rempus,dumpus
3,10,176,0,6,rempus,dumpus
3,20,176,0,6,rempus,dumpus
3,40,176,0,6,rempus,dumpus
4,5,176,0,6,rempus,dumpus
4,10,176,0,6,rempus,dumpus
4,20,176,0,6,rempus,dumpus
4,40,176,0,6,rempus,dumpus
5,5,176,0,6,rempus,dumpus
5,10,176,0,6,rempus,dumpus
5,20,176,0,6,rempus,dumpus
5,40,176,0,6,rempus,dumpus
0,0,177,1,4,felpus,felpus
1,5,177,1,4,felpus,felpus
1,10,177,1,4,felpus,felpus
1,20,177,1,4,felpus,felpus
1,40,177,1,4,felpus,felpus
2,5,177,1,4,felpus,felpus
2,10,177,1,4,felpus,felpus
2,20,177,1,4,felpus,felpus
2,40,177,1,4,felpus,felpus
3,5,177,1,4,felpus,felpus
3,10,177,1,4,felpus,felpus
3,20,177,1,4,felpus,felpus
3,40,177,1,4,felpus,felpus
4,5,177,1,4,felpus,felpus
4,10,177,1,4,felpus,felpus
4,20,177,1,4,felpus,felpus
4,40,177,1,4,felpus,felpus
5,5,177,1,4,felpus,felpus
5,10,177,1,4,felpus,felpus
5,20,177,1,4,felpus,felpus
5,40,177,1,4,felpus,felpus
0,0,178,1,4,lempus,lempus
1,5,178,1,4,lempus,lempus
1,10,178,1,4,lempus,lempus
1,20,178,1,4,lempus,lempus
1,40,178,1,4,lempus,lempus
2,5,178,1,4,lempus,lempus
2,10,178,1,4,lempus,lempus
2,20,178,1,4,lempus,lempus
2,40,178,1,4,lempus,lempus
3,5,178,1,4,lempus,lempus
3,10,178,1,4,lempus,lempus
3,20,178,1,4,lempus,lempus
3,40,178,1,4,lempus,lempus
4,5,178,1,4,lempus,lempus
4,10,178,1,4,lempus,lempus
4,20,178,1,4,lempus,lempus
4,40,178,1,4,lempus,lempus
5,5,178,1,4,lempus,lempus
5,10,178,1,4,lempus,lempus
5,20,178,1,4,lempus,lempus
5,40,178,1,4,lempus,lempus
0,0,179,1,3,rempus,rempus
1,5,179,1,3,rempus,rempus
1,10,179,1,3,rempus,rempus
1,20,179,1,3,rempus,rempus
1,40,179,1,3,rempus,rempus
2,5,179,1,3,rempus,rempus
2,10,179,1,3,rempus,rempus
2,20,179,1,3,rempus,rempus
2,40,179,1,3,rempus,rempus
3,5,179,1,3,rempus,rempus
3,10,179,1,3,rempus,rempus
3,20,179,1,3,rempus,rempus
3,40,179,1,3,rempus,rempus
4,5,179,1,3,rempus,rempus
4,10,179,1,3,rempus,rempus
4,20,179,1,3,rempus,rempus
4,40,179,1,3,rempus,rempus
5,5,179,1,3,rempus,rempus
5,10,179,1,3,rempus,rempus
5,20,179,1,3,rempus,rempus
5,40,179,1,3,rempus,rempus
0,0,180,0,3,numpus,lorpus
1,5,180,0,3,numpus,lorpus
1,10,180,0,3,numpus,lorpus
1,20,180,0,3,numpus,lorpus
1,40,180,0,3,numpus,lorpus
2,5,180,0,3,numpus,lorpus
2,10,180,0,3,numpus,lorpus
2,20,180,0,3,numpus,lorpus
2,40,180,0,3,numpus,lorpus
3,5,180,0,3,numpus,lorpus
3,10,180,0,3,numpus,lorpus
3,20,180,0,3,numpus,lorpus
3,40,180,0,3,numpus,lorpus
4,5,180,0,3,numpus,lorpus
4,10,180,0,3,numpus,lorpus
4,20,180,0,3,numpus,lorpus
4,40,180,0,3,numpus,lorpus
5,5,180,0,3,numpus,lorpus
5,10,180,0,3,numpus,lorpus
5,20,180,0,3,numpus,lorpus
5,40,180,0,3,numpus,lorpus
0,0,181,1,3,rempus,rempus
1,5,181,1,3,rempus,rempus
1,10,181,1,3,rempus,rempus
1,20,181,1,3,rempus,rempus
1,40,181,1,3,rempus,rempus
2,5,181,1,3,rempus,rempus
2,10,181,1,3,rempus,rempus
2,20,181,1,3,rempus,rempus
2,40,181,1,3,rempus,rempus
3,5,181,1,3,rempus,rempus
3,10,181,1,3,rempus,rempus
3,20,181,1,3,rempus,rempus
3,40,181,1,3,rempus,rempus
4,5,181,1,3,rempus,rempus
4,10,181,1,3,rempus,rempus
4,20,181,1,3,rempus,rempus
4,40,181,1,3,rempus,rempus
5,5,181,1,3,rempus,rempus
5,10,181,1,3,rempus,rempus
5,20,181,1,3,rempus,rempus
5,40,181,1,3,rempus,rempus
0,0,182,1,3,lempus,lempus
1,5,182,1,3,lempus,lempus
1,10,182,1,3,lempus,lempus
1,20,182,1,3,lempus,lempus
1,40,182,1,3,lempus,lempus
2,5,182,1,3,lempus,lempus
2,10,182,1,3,lempus,lempus
2,20,182,1,3,lempus,lempus
2,40,182,1,3,lempus,lempus
3,5,182,1,3,lempus,lempus
3,10,182,1,3,lempus,lempus
3,20,182,1,3,lempus,lempus
3,40,182,1,3,lempus,lempus
4,5,182,1,3,lempus,lempus
4,10,182,1,3,lempus,lempus
4,20,182,1,3,lempus,lempus
4,40,182,1,3,lempus,lempus
5,5,182,1,3,lempus,lempus
5,10,182,1,3,lempus,lempus
5,20,182,1,3,lempus,lempus
5,40,182,1,3,lempus,lempus
0,0,183,1,3,bompus,bompus
1,5,183,1,3,bompus,bompus
1,10,183,1,3,bompus,bompus
1,20,183,1,3,bompus,bompus
1,40,183,1,3,bompus,bompus
2,5,183,1,3,bompus,bompus
2,10,183,1,3,bompus,bompus
2,20,183,1,3,bompus,bompus
2,40,183,1,3,bompus,bompus
3,5,183,1,3,bompus,bompus
3,10,183,1,3,bompus,bompus
3,20,183,1,3,bompus,bompus
3,40,183,1,3,bompus,bompus
4,5,183,1,3,bompus,bompus
4,10,183,1,3,bompus,bompus
4,20,183,1,3,bompus,bompus
4,40,183,1,3,bompus,bompus
5,5,183,1,3,bompus,bompus
5,10,183,1,3,bompus,bompus
5,20,183,1,3,bompus,bompus
5,40,183,1,3,bompus,bompus
0,0,184,1,3,jompus,jompus
1,5,184,1,3,jompus,jompus
1,10,184,1,3,jompus,jompus
1,20,184,1,3,jompus,jompus
1,40,184,1,3,jompus,jompus
2,5,184,1,3,jompus,jompus
2,10,184,1,3,jompus,jompus
2,20,184,1,3,jompus,jompus
2,40,184,1,3,jompus,jompus
3,5,184,1,3,jompus,jompus
3,10,184,1,3,jompus,jompus
3,20,184,1,3,jompus,jompus
3,40,184,1,3,jompus,jompus
4,5,184,1,3,jompus,jompus
4,10,184,1,3,jompus,jompus
4,20,184,1,3,jompus,jompus
4,40,184,1,3,jompus,jompus
5,5,184,1,3,jompus,jompus
5,10,184,1,3,jompus,jompus
5,20,184,1,3,jompus,jompus
5,40,184,1,3,jompus,jompus
0,0,185,1,4,chorpus,chorpus
1,5,185,1,4,chorpus,chorpus
1,10,185,1,4,chorpus,chorpus
1,20,185,1,4,chorpus,chorpus
1,40,185,1,4,chorpus,chorpus
2,5,185,1,4,chorpus,chorpus
2,10,185,1,4,chorpus,chorpus
2,20,185,1,4,chorpus,chorpus
2,40,185,1,4,chorpus,chorpus
3,5,185,1,4,chorpus,chorpus
3,10,185,1,4,chorpus,chorpus
3,20,185,1,4,chorpus,chorpus
3,40,185,1,4,chorpus,chorpus
4,5,185,1,4,chorpus,chorpus
4,10,185,1,4,chorpus,chorpus
4,20,185,1,4,chorpus,chorpus
4,40,185,1,4,chorpus,chorpus
5,5,185,1,4,chorpus,chorpus
5,10,185,1,4,chorpus,chorpus
5,20,185,1,4,chorpus,chorpus
5,40,185,1,4,chorpus,chorpus
0,0,186,1,3,gwompus,gwompus
1,5,186,1,3,gwompus,gwompus
1,10,186,1,3,gwompus,gwompus
1,20,186,1,3,gwompus,gwompus
1,40,186,1,3,gwompus,gwompus
2,5,186,1,3,gwompus,gwompus
2,10,186,1,3,gwompus,gwompus
2,20,186,1,3,gwompus,gwompus
2,40,186,1,3,gwompus,gwompus
3,5,186,1,3,gwompus,gwompus
3,10,186,1,3,gwompus,gwompus
3,20,186,1,3,gwompus,gwompus
3,40,186,1,3,gwompus,gwompus
4,5,186,1,3,gwompus,gwompus
4,10,186,1,3,gwompus,gwompus
4,20,186,1,3,gwompus,gwompus
4,40,186,1,3,gwompus,gwompus
5,5,186,1,3,gwompus,gwompus
5,10,186,1,3,gwompus,gwompus
5,20,186,1,3,gwompus,gwompus
5,40,186,1,3,gwompus,gwompus
0,0,187,1,4,grimpus,grimpus
1,5,187,1,4,grimpus,grimpus
1,10,187,1,4,grimpus,grimpus
1,20,187,1,4,grimpus,grimpus
1,40,187,1,4,grimpus,grimpus
2,5,187,1,4,grimpus,grimpus
2,10,187,1,4,grimpus,grimpus
2,20,187,1,4,grimpus,grimpus
2,40,187,1,4,grimpus,grimpus
3,5,187,1,4,grimpus,grimpus
3,10,187,1,4,grimpus,grimpus
3,20,187,1,4,grimpus,grimpus
3,40,187,1,4,grimpus,grimpus
4,5,187,1,4,grimpus,grimpus
4,10,187,1,4,grimpus,grimpus
4,20,187,1,4,grimpus,grimpus
4,40,187,1,4,grimpus,grimpus
5,5,187,1,4,grimpus,grimpus
5,10,187,1,4,grimpus,grimpus
5,20,187,1,4,grimpus,grimpus
5,40,187,1,4,grimpus,grimpus
0,0,188,1,4,impus,impus
1,5,188,1,4,impus,impus
1,10,188,1,4,impus,impus
1,20,188,1,4,impus,impus
1,40,188,1,4,impus,impus
2,5,188,1,4,impus,impus
2,10,188,1,4,impus,impus
2,20,188,1,4,impus,impus
2,40,188,1,4,impus,impus
3,5,188,1,4,impus,impus
3,10,188,1,4,impus,impus
3,20,188,1,4,impus,impus
3,40,188,1,4,impus,impus
4,5,188,1,4,impus,impus
4,10,188,1,4,impus,impus
4,20,188,1,4,impus,impus
4,40,188,1,4,impus,impus
5,5,188,1,4,impus,impus
5,10,188,1,4,impus,impus
5,20,188,1,4,impus,impus
5,40,188,1,4,impus,impus
0,0,189,0,4,scrompus,gerpus
1,5,189,0,4,scrompus,gerpus
1,10,189,0,4,scrompus,gerpus
1,20,189,0,4,scrompus,gerpus
1,40,189,0,4,scrompus,gerpus
2,5,189,0,4,scrompus,gerpus
2,10,189,0,4,scrompus,gerpus
2,20,189,0,4,scrompus,gerpus
2,40,189,0,4,scrompus,gerpus
3,5,189,0,4,scrompus,gerpus
3,10,189,0,4,scrompus,gerpus
3,20,189,0,4,scrompus,gerpus
3,40,189,0,4,scrompus,gerpus
4,5,189,0,4,scrompus,gerpus
4,10,189,0,4,scrompus,gerpus
4,20,189,0,4,scrompus,gerpus
4,40,189,0,4,scrompus,gerpus
5,5,189,0,4,scrompus,gerpus
5,10,189,0,4,scrompus,gerpus
5,20,189,0,4,scrompus,gerpus
5,40,189,0,4,scrompus,gerpus
0,0,190,1,3,hilpus,hilpus
1,5,190,1,3,hilpus,hilpus
1,10,190,1,3,hilpus,hilpus
1,20,190,1,3,hilpus,hilpus
1,40,190,1,3,hilpus,hilpus
2,5,190,1,3,hilpus,hilpus
2,10,190,1,3,hilpus,hilpus
2,20,190,1,3,hilpus,hilpus
2,40,190,1,3,hilpus,hilpus
3,5,190,1,3,hilpus,hilpus
3,10,190,1,3,hilpus,hilpus
3,20,190,1,3,hilpus,hilpus
3,40,190,1,3,hilpus,hilpus
4,5,190,1,3,hilpus,hilpus
4,10,190,1,3,hilpus,hilpus
4,20,190,1,3,hilpus,hilpus
4,40,190,1,3,hilpus,hilpus
5,5,190,1,3,hilpus,hilpus
5,10,190,1,3,hilpus,hilpus
5,20,190,1,3,hilpus,hilpus
5,40,190,1,3,hilpus,hilpus
0,0,191,0,3,lorpus,tumpus
1,5,191,0,3,lorpus,tumpus
1,10,191,0,3,lorpus,tumpus
1,20,191,0,3,lorpus,tumpus
1,40,191,0,3,lorpus,tumpus
2,5,191,0,3,lorpus,tumpus
2,10,191,0,3,lorpus,tumpus
2,20,191,0,3,lorpus,tumpus
2,40,191,0,3,lorpus,tumpus
3,5,191,0,3,lorpus,tumpus
3,10,191,0,3,lorpus,tumpus
3,20,191,0,3,lorpus,tumpus
3,40,191,0,3,lorpus,tumpus
4,5,191,0,3,lorpus,tumpus
4,10,191,0,3,lorpus,tumpus
4,20,191,0,3,lorpus,tumpus
4,40,191,0,3,lorpus,tumpus
5,5,191,0,3,lorpus,tumpus
5,10,191,0,3,lorpus,tumpus
5,20,191,0,3,lorpus,tumpus
5,40,191,0,3,lorpus,tumpus
0,0,192,1,4,zhorpus,zhorpus
1,5,192,1,4,zhorpus,zhorpus
1,10,192,1,4,zhorpus,zhorpus
1,20,192,1,4,zhorpus,zhorpus
1,40,192,1,4,zhorpus,zhorpus
2,5,192,1,4,zhorpus,zhorpus
2,10,192,1,4,zhorpus,zhorpus
2,20,192,1,4,zhorpus,zhorpus
2,40,192,1,4,zhorpus,zhorpus
3,5,192,1,4,zhorpus,zhorpus
3,10,192,1,4,zhorpus,zhorpus
3,20,192,1,4,zhorpus,zhorpus
3,40,192,1,4,zhorpus,zhorpus
4,5,192,1,4,zhorpus,zhorpus
4,10,192,1,4,zhorpus,zhorpus
4,20,192,1,4,zhorpus,zhorpus
4,40,192,1,4,zhorpus,zhorpus
5,5,192,1,4,zhorpus,zhorpus
5,10,192,1,4,zhorpus,zhorpus
5,20,192,1,4,zhorpus,zhorpus
5,40,192,1,4,zhorpus,zhorpus
0,0,193,1,3,wumpus,wumpus
1,5,193,1,3,wumpus,wumpus
1,10,193,1,3,wumpus,wumpus
1,20,193,1,3,wumpus,wumpus
1,40,193,1,3,wumpus,wumpus
2,5,193,1,3,wumpus,wumpus
2,10,193,1,3,wumpus,wumpus
2,20,193,1,3,wumpus,wumpus
2,40,193,1,3,wumpus,wumpus
3,5,193,1,3,wumpus,wumpus
3,10,193,1,3,wumpus,wumpus
3,20,193,1,3,wumpus,wumpus
3,40,193,1,3,wumpus,wumpus
4,5,193,1,3,wumpus,wumpus
4,10,193,1,3,wumpus,wumpus
4,20,193,1,3,wumpus,wumpus
4,40,193,1,3,wumpus,wumpus
5,5,193,1,3,wumpus,wumpus
5,10,193,1,3,wumpus,wumpus
5,20,193,1,3,wumpus,wumpus
5,40,193,1,3,wumpus,wumpus
0,0,194,1,4,zhorpus,zhorpus
1,5,194,1,4,zhorpus,zhorpus
1,10,194,1,4,zhorpus,zhorpus
1,20,194,1,4,zhorpus,zhorpus
1,40,194,1,4,zhorpus,zhorpus
2,5,194,1,4,zhorpus,zhorpus
2,10,194,1,4,zhorpus,zhorpus
2,20,194,1,4,zhorpus,zhorpus
2,40,194,1,4,zhorpus,zhorpus
3,5,194,1,4,zhorpus,zhorpus
3,10,194,1,4,zhorpus,zhorpus
3,20,194,1,4,zhorpus,zhorpus
3,40,194,1,4,zhorpus,zhorpus
4,5,194,1,4,zhorpus,zhorpus
4,10,194,1,4,zhorpus,zhorpus
4,20,194,1,4,zhorpus,zhorpus
4,40,194,1,4,zhorpus,zhorpus
5,5,194,1,4,zhorpus,zhorpus
5,10,194,1,4,zhorpus,zhorpus
5,20,194,1,4,zhorpus,zhorpus
5,40,194,1,4,zhorpus,zhorpus
0,0,195,1,5,fompus,fompus
1,5,195,1,5,fompus,fompus
1,10,195,1,5,fompus,fompus
1,20,195,1,5,fompus,fompus
1,40,195,1,5,fompus,fompus
2,5,195,1,5,fompus,fompus
2,10,195,1,5,fompus,fompus
2,20,195,1,5,fompus,fompus
2,40,195,1,5,fompus,fompus
3,5,195,1,5,fompus,fompus
3,10,195,1,5,fompus,fompus
3,20,195,1,5,fompus,fompus
3,40,195,1,5,fompus,fompus
4,5,195,1,5,fompus,fompus
4,10,195,1,5,fompus,fompus
4,20,195,1,5,fompus,fompus
4,40,195,1,5,fompus,fompus
5,5,195,1,5,fompus,fompus
5,10,195,1,5,fompus,fompus
5,20,195,1,5,fompus,fompus
5,40,195,1,5,fompus,fompus
0,0,196,1,4,yerpus,yerpus
1,5,196,1,4,yerpus,yerpus
1,10,196,1,4,yerpus,yerpus
1,20,196,1,4,yerpus,yerpus
1,40,196,1,4,yerpus,yerpus
2,5,196,1,4,yerpus,yerpus
2,10,196,1,4,yerpus,yerpus
2,20,196,1,4,yerpus,yerpus
2,40,196,1,4,yerpus,yerpus
3,5,196,1,4,yerpus,yerpus
3,10,196,1,4,yerpus,yerpus
3,20,196,1,4,yerpus,yerpus
3,40,196,1,4,yerpus,yerpus
4,5,196,1,4,yerpus,yerpus
4,10,196,1,4,yerpus,yerpus
4,20,196,1,4,yerpus,yerpus
4,40,196,1,4,yerpus,yerpus
5,5,196,1,4,yerpus,yerpus
5,10,196,1,4,yerpus,yerpus
5,20,196,1,4,yerpus,yerpus
5,40,196,1,4,yerpus,yerpus
0,0,197,0,5,zumpus,vumpus
1,5,197,0,5,zumpus,vumpus
1,10,197,0,5,zumpus,vumpus
1,20,197,0,5,zumpus,vumpus
1,40,197,0,5,zumpus,vumpus
2,5,197,0,5,zumpus,vumpus
2,10,197,0,5,zumpus,vumpus
2,20,197,0,5,zumpus,vumpus
2,40,197,0,5,zumpus,vumpus
3,5,197,0,5,zumpus,vumpus
3,10,197,0,5,zumpus,vumpus
3,20,197,0,5,zumpus,vumpus
3,40,197,0,5,zumpus,vumpus
4,5,197,0,5,zumpus,vumpus
4,10,197,0,5,zumpus,vumpus
4,20,197,0,5,zumpus,vumpus
4,40,197,0,5,zumpus,vumpus
5,5,197,0,5,zumpus,vumpus
5,10,197,0,5,zumpus,vumpus
5,20,197,0,5,zumpus,vumpus
5,40,197,0,5,zumpus,vumpus
0,0,198,1,3,fompus,fompus
1,5,198,1,3,fompus,fompus
1,10,198,1,3,fompus,fompus
1,20,198,1,3,fompus,fompus
1,40,198,1,3,fompus,fompus
2,5,198,1,3,fompus,fompus
2,10,198,1,3,fompus,fompus
2,20,198,1,3,fompus,fompus
2,40,198,1,3,fompus,fompus
3,5,198,1,3,fompus,fompus
3,10,198,1,3,fompus,fompus
3,20,198,1,3,fompus,fompus
3,40,198,1,3,fompus,fompus
4,5,198,1,3,fompus,fompus
4,10,198,1,3,fompus,fompus
4,20,198,1,3,fompus,fompus
4,40,198,1,3,fompus,fompus
5,5,198,1,3,fompus,fompus
5,10,198,1,3,fompus,fompus
5,20,198,1,3,fompus,fompus
5,40,198,1,3,fompus,fompus
0,0,199,1,3,wumpus,wumpus
1,5,199,1,3,wumpus,wumpus
1,10,199,1,3,wumpus,wumpus
1,20,199,1,3,wumpus,wumpus
1,40,199,1,3,wumpus,wumpus
2,5,199,1,3,wumpus,wumpus
2,10,199,1,3,wumpus,wumpus
2,20,199,1,3,wumpus,wumpus
2,40,199,1,3,wumpus,wumpus
3,5,199,1,3,wumpus,wumpus
3,10,199,1,3,wumpus,wumpus
3,20,199,1,3,wumpus,wumpus
3,40,199,1,3,wumpus,wumpus
4,5,199,1,3,wumpus,wumpus
4,10,199,1,3,wumpus,wumpus
4,20,199,1,3,wumpus,wumpus
4,40,199,1,3,wumpus,wumpus
5,5,199,1,3,wumpus,wumpus
5,10,199,1,3,wumpus,wumpus
5,20,199,1,3,wumpus,wumpus
5,40,199,1,3,wumpus,wumpus
0,0,200,1,3,hilpus,hilpus
1,5,200,1,3,hilpus,hilpus
1,10,200,1,3,hilpus,hilpus
1,20,200,1,3,hilpus,hilpus
1,40,200,1,3,hilpus,hilpus
2,5,200,1,3,hilpus,hilpus
2,10,200,1,3,hilpus,hilpus
2,20,200,1,3,hilpus,hilpus
2,40,200,1,3,hilpus,hilpus
3,5,200,1,3,hilpus,hilpus
3,10,200,1,3,hilpus,hilpus
3,20,200,1,3,hilpus,hilpus
3,40,200,1,3,hilpus,hilpus
4,5,200,1,3,hilpus,hilpus
4,10,200,1,3,hilpus,hilpus
4,20,200,1,3,hilpus,hilpus
4,40,200,1,3,hilpus,hilpus
5,5,200,1,3,hilpus,hilpus
5,10,200,1,3,hilpus,hilpus
5,20,200,1,3,hilpus,hilpus
5,40,200,1,3,hilpus,hilpus
0,0,201,1,4,grimpus,grimpus
1,5,201,1,4,grimpus,grimpus
1,10,201,1,4,grimpus,grimpus
1,20,201,1,4,grimpus,grimpus
1,40,201,1,4,grimpus,grimpus
2,5,201,1,4,grimpus,grimpus
2,10,201,1,4,grimpus,grimpus
2,20,201,1,4,grimpus,grimpus
2,40,201,1,4,grimpus,grimpus
3,5,201,1,4,grimpus,grimpus
3,10,201,1,4,grimpus,grimpus
3,20,201,1,4,grimpus,grimpus
3,40,201,1,4,grimpus,grimpus
4,5,201,1,4,grimpus,grimpus
4,10,201,1,4,grimpus,grimpus
4,20,201,1,4,grimpus,grimpus
4,40,201,1,4,grimpus,grimpus
5,5,201,1,4,grimpus,grimpus
5,10,201,1,4,grimpus,grimpus
5,20,201,1,4,grimpus,grimpus
5,40,201,1,4,grimpus,grimpus
0,0,202,1,3,rompus,rompus
1,5,202,1,3,rompus,rompus
1,10,202,1,3,rompus,rompus
1,20,202,1,3,rompus,rompus
1,40,202,1,3,rompus,rompus
2,5,202,1,3,rompus,rompus
2,10,202,1,3,rompus,rompus
2,20,202,1,3,rompus,rompus
2,40,202,1,3,rompus,rompus
3,5,202,1,3,rompus,rompus
3,10,202,1,3,rompus,rompus
3,20,202,1,3,rompus,rompus
3,40,202,1,3,rompus,rompus
4,5,202,1,3,rompus,rompus
4,10,202,1,3,rompus,rompus
4,20,202,1,3,rompus,rompus
4,40,202,1,3,rompus,rompus
5,5,202,1,3,rompus,rompus
5,10,202,1,3,rompus,rompus
5,20,202,1,3,rompus,rompus
5,40,202,1,3,rompus,rompus
0,0,203,1,5,grimpus,grimpus
1,5,203,1,5,grimpus,grimpus
1,10,203,1,5,grimpus,grimpus
1,20,203,1,5,grimpus,grimpus
1,40,203,1,5,grimpus,grimpus
2,5,203,1,5,grimpus,grimpus
2,10,203,1,5,grimpus,grimpus
2,20,203,1,5,grimpus,grimpus
2,40,203,1,5,grimpus,grimpus
3,5,203,1,5,grimpus,grimpus
3,10,203,1,5,grimpus,grimpus
3,20,203,1,5,grimpus,grimpus
3,40,203,1,5,grimpus,grimpus
4,5,203,1,5,grimpus,grimpus
4,10,203,1,5,grimpus,grimpus
4,20,203,1,5,grimpus,grimpus
4,40,203,1,5,grimpus,grimpus
5,5,203,1,5,grimpus,grimpus
5,10,203,1,5,grimpus,grimpus
5,20,203,1,5,grimpus,grimpus
5,40,203,1,5,grimpus,grimpus
0,0,204,1,4,vumpus,vumpus
1,5,204,1,4,vumpus,vumpus
1,10,204,1,4,vumpus,vumpus
1,20,204,1,4,vumpus,vumpus
1,40,204,1,4,vumpus,vumpus
2,5,204,1,4,vumpus,vumpus
2,10,204,1,4,vumpus,vumpus
2,20,204,1,4,vumpus,vumpus
2,40,204,1,4,vumpus,vumpus
3,5,204,1,4,vumpus,vumpus
3,10,204,1,4,vumpus,vumpus
3,20,204,1,4,vumpus,vumpus
3,40,204,1,4,vumpus,vumpus
4,5,204,1,4,vumpus,vumpus
4,10,204,1,4,vumpus,vumpus
4,20,204,1,4,vumpus,vumpus
4,40,204,1,4,vumpus,vumpus
5,5,204,1,4,vumpus,vumpus
5,10,204,1,4,vumpus,vumpus
5,20,204,1,4,vumpus,vumpus
5,40,204,1,4,vumpus,vumpus
0,0,205,1,4,scrompus,scrompus
1,5,205,1,4,scrompus,scrompus
1,10,205,1,4,scrompus,scrompus
1,20,205,1,4,scrompus,scrompus
1,40,205,1,4,scrompus,scrompus
2,5,205,1,4,scrompus,scrompus
2,10,205,1,4,scrompus,scrompus
2,20,205,1,4,scrompus,scrompus
2,40,205,1,4,scrompus,scrompus
3,5,205,1,4,scrompus,scrompus
3,10,205,1,4,scrompus,scrompus
3,20,205,1,4,scrompus,scrompus
3,40,205,1,4,scrompus,scrompus
4,5,205,1,4,scrompus,scrompus
4,10,205,1,4,scrompus,scrompus
4,20,205,1,4,scrompus,scrompus
4,40,205,1,4,scrompus,scrompus
5,5,205,1,4,scrompus,scrompus
5,10,205,1,4,scrompus,scrompus
5,20,205,1,4,scrompus,scrompus
5,40,205,1,4,scrompus,scrompus
0,0,206,1,3,terpus,terpus
1,5,206,1,3,terpus,terpus
1,10,206,1,3,terpus,terpus
1,20,206,1,3,terpus,terpus
1,40,206,1,3,terpus,terpus
2,5,206,1,3,terpus,terpus
2,10,206,1,3,terpus,terpus
2,20,206,1,3,terpus,terpus
2,40,206,1,3,terpus,terpus
3,5,206,1,3,terpus,terpus
3,10,206,1,3,terpus,terpus
3,20,206,1,3,terpus,terpus
3,40,206,1,3,terpus,terpus
4,5,206,1,3,terpus,terpus
4,10,206,1,3,terpus,terpus
4,20,206,1,3,terpus,terpus
4,40,206,1,3,terpus,terpus
5,5,206,1,3,terpus,terpus
5,10,206,1,3,terpus,terpus
5,20,206,1,3,terpus,terpus
5,40,206,1,3,terpus,terpus
0,0,207,0,3,rempus,wumpus
